jzrq,plrq,nbysk,gdzcql,yffbzk,jsbfj,ysbf,ysfbzk,ysfbhtzbj,ysgl,ysckts,ysbtk,ysbzj,dfy,dclldzcsy,ynndqdfldzc,cqysk,qtcqtz,gdzcyz,gdzcjz,gdzcjzzbj,scxswzc,gyxswzc,yqzc,kfzc,gqfzltq,qtfldzc,yfsxfyj,qtjyk,yfbzj,nbyfk,ytfy,bxhtzbj,dlmmzqk,dlcxzqk,gjpjjs,gnpjjs,dysr,yfdqzq,cqdysr,wqddtzss,nfpxjgl,yjfz,xsckjtycf,yjldfz,j_kcg,hbzj,cczj,jyxjrzc,ysjrzc,yspj,yszk,yfkx,yslx,qtysk,mrfsjrzck,gyjzjzbdqjsrdq,ch,qtldzc,ldzchj,ffdkjjd,kkgsjrzc,cyzdqtz,cqgqtz,tzxfd,ljzj,gdzc,zjgc,gcwz,cqfz,wxzc,sy,cqdtfy,dysdszc,fldzchj,zczj,dqjk,xzyhyhk,crzj,jyxjrfz,ysjrfz,yfpj,yfzk,ysk,mchgjrzck,yfgzxc,yjsf,yflx,yfgl,qtfzk,ynndqdfldfz,qtldfz,ldfzhj,cqjk,yfzq,cqyfk,zxyfk,dysdsfz,qtfldfz,fldfzhj,fzhj,sszb,zbgj,zxzb,ylgj,ybfxzb,wfplr,wbbzbzhc,gsmgdqsyhj,ssgdqy,syzqyhj,fzhgdqyzj,dm
20230331,20230421,-,-,-,-,-,-,-,-,-,-,-,3133722.3,-,-,-,-,-,-,-,-,-,-,-,-,189146645.27,-,-,-,-,-,-,-,-,-,-,697431662.88,-,-,-,-,-,-,-,-,3888412964.41,-,4068245.61,-,305781540.53,2115421856.02,230887900.88,-,-,-,-,4296076581.96,225767153.51,14259774027.02,-,-,-,1416074834.32,-,-,30285140826.17,3473889474.52,-,1297539332.48,940617921.45,469968092.97,3133722.3,403934850.79,37190739937.94,51450513964.96,6156322277.15,-,-,-,12604124.1,941560768.81,2591556458.3,337936408.19,-,769305198.87,355957752.83,-,-,-,779106050.2,1872631499.01,14046589144.22,4934830199.1,1498863333.44,-,-,571892173.87,25075356.9,7731232865.02,21777822009.24,4003136728.0,3194978470.68,-,1078400743.11,-,20097513192.84,-,28460149476.63,1212542479.09,29672691955.72,51450513964.96,600176.SH
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,157358.94,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50999548.73,5793098663.02,-,9918158.4,-,617826724.34,8552744453.0,1099548901.37,-,-,-,-,1122118066.34,177444247.44,17530794939.3,-,-,-,13763727046.12,-,-,9723078.22,14812392.64,-,421201102.15,68531873.98,-,157358.94,87031779.62,14481451259.2,32012246198.5,1841880938.15,-,-,15088398.73,-,6094258696.3,11772592147.83,835349443.31,-,2091783.4,128785217.51,-,-,-,150749980.5,933584292.03,23882042554.87,-,-,-,-,72999352.14,-,421201102.15,24303243657.02,1051902464.0,1709301639.78,-,260701884.78,-,4545441283.13,-,7669582553.08,39419988.4,7709002541.48,32012246198.5,600180.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12754276.27,-,-,-,-,3270142.37,-,-,-,382413410.64,-,-,-,31447636.0,1601508413.19,43333734.93,166325.59,-,-,-,502032855.76,9026524.45,2662223224.12,-,-,-,-,4229879.73,-,943992281.84,60349591.57,-,81162364.34,25374788.92,-,-,9738592.93,1043713522.9,3705936747.02,-,-,-,-,-,482517689.28,426078683.71,1162854.94,-,31772662.75,25448388.14,631675.0,5137399.98,103564855.28,260217337.67,-,1336531546.75,413443000.0,-,-,-,65137945.7,-,494605364.34,1831136911.09,340000000.0,1198520.57,-,147646931.1,-,584417873.87,-,1073263325.54,801536510.39,1874799835.93,3705936747.02,600182.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,20958482.98,-,-,-,-,-,-,-,-,-,-,415000531.05,-,-,-,-,-,-,-,-,3351726116.39,-,78430575.9,-,1830192.83,5019833736.05,39778288.34,-,-,-,-,4127242095.43,116084894.44,13876236763.28,-,-,-,615628726.76,158041424.39,-,7858187029.25,1635206940.11,-,576183647.53,392654636.63,-,-,229412362.12,10976606179.69,24852842942.97,1421997092.98,-,-,-,-,373392584.1,2938668733.24,21622259.86,-,298486660.49,42212047.49,-,19017966.69,-,1479794687.92,819237.51,6928111801.71,891044575.28,800000000.0,-,-,124552263.89,-,2267228222.81,9195340024.52,2338040957.0,4426160350.73,2087732.01,1510420032.0,-,5602455136.7,-,13882951131.45,1774551787.0,15657502918.45,24852842942.97,600183.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,84588423.09,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10040362.58,-,-,-,4430320740.86,-,61910154.0,-,-,202672138.66,15378013.37,-,-,-,-,20798599105.68,443331830.19,26068659482.11,-,-,-,2157815996.75,2654714870.06,-,754600766.79,40341374.22,-,331280973.24,83035721.8,-,84588423.09,375469318.07,6195716235.73,32264375717.84,1443896393.0,-,-,-,-,-,1617167274.11,5194306145.08,-,10839015.68,110456225.16,-,-,-,9246279740.9,418434173.19,19513468150.84,5681768818.66,398417534.25,-,-,207988560.1,-,6411467326.15,25924935476.99,1885005795.0,540521114.06,-,332374160.35,793220.36,2841756450.63,-,6341843227.83,-2402986.98,6339440240.85,32264375717.84,600185.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,11818165.39,-,-,-,-,-,-,-,-,-,-,-,-,115607722.21,-,-,-,-,-,-,-,-,-,-,103229781.91,-,-,-,-,62905.0,-,-,-,658207715.46,-,99476088.3,-,1280479.71,350697567.9,78341392.68,10040722.98,-,-,-,106441673.1,22425126.8,1447273328.42,-,-,-,850000000.0,17978242.82,-,137466218.54,64152653.22,-,105596930.19,991678922.99,10119975.52,11818165.39,60900281.7,2527005879.87,3974279208.29,-,-,-,-,-,-,130202874.13,43136794.47,-,3761366.45,5606715.33,17937.2,778960.0,337255978.6,30108296.47,4709179.7,555637697.18,140056666.72,-,-,-,917873.77,-,245653596.91,801291294.09,1613781103.0,1982459588.94,-,30601343.46,-,-408169639.09,-,3159634027.06,13353887.14,3172987914.2,3974279208.29,600187.SH
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,4194890.33,-,-,3076356.73,-,-,-,-,-,-,-,106229441.3,-,18302774.27,-,-,-,-,-,-,-,-,-,-,5103117.79,-,-,-,-,-,-,-,14785230.79,1751294153.35,-,-,-,-,866903067.65,33824534.7,-,-,-,-,114576119.23,16379579.29,2833932137.7,-,-,-,414913679.93,102119969.78,-,216988849.64,11869906.79,-,59213219.8,99196489.29,-,4194890.33,3056392.84,1180560102.29,4014492239.99,1542895678.99,-,-,-,-,-,173388696.1,10731475.56,-,12269076.42,31762990.1,-,-,-,62508273.31,1329060.7,1965843729.82,135202125.0,-,-,-,5892341.98,-,194415344.8,2160259074.62,712323832.0,1407634367.71,-,118306693.75,-,-388487460.35,-,1834942370.34,19290795.03,1854233165.37,4014492239.99,600200.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,92197801.74,-,480751236.06,91157097.8,-,-,-,-,-,-,-,27266081.9,-,158098500.46,-,-,-,-,-,-,-,-,-,-,25969541.14,-,-,-,-,15727538.8,-,-,-,1314052446.96,-,10000000.0,-,3895000.0,1584094556.17,314306848.13,-,-,-,-,1204972213.5,159573599.2,5122480421.76,-,-,-,260904409.74,-,-,956434315.18,8331642.87,-,267831778.01,245539905.39,484838644.73,92197801.74,112235738.65,2568098304.06,7690578725.82,1885681142.37,-,-,-,-,843182331.28,882511497.63,218763409.67,-,101129999.93,33717072.85,-,-,-,231926302.82,28826405.04,4291001614.01,775373340.27,-,-,-,8574728.75,-,1043205118.28,5334206732.29,592988082.0,2262388040.53,-,55005362.11,-,-636473563.15,-,2273683074.96,82688918.57,2356371993.53,7690578725.82,600203.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,1133294.77,-,-,-,-,-,-,-,-,-,-,10916013.02,-,237260439.14,-,-,-,-,-,-,-,-,-,-,55004882.18,-,-,-,-,-,-,-,-,552360839.29,-,-,-,180300352.5,554908535.86,240488504.15,-,-,-,-,496225745.46,123105116.11,2733260392.13,-,-,-,87389801.31,-,-,2849123698.39,317090697.99,-,454649590.19,327820626.12,-,1133294.77,10728881.31,3856106658.66,6589367050.79,630000643.06,-,-,-,-,442459015.47,616691591.16,100493300.65,-,12647235.92,33708982.34,-,-,-,221203751.8,12668169.14,2103538623.49,754569982.35,-,-,-,-,-,1209219572.54,3312758196.03,1089312554.0,3783486250.91,10166355.32,388088125.96,-,-2135016352.48,-,3136036933.71,140571921.05,3276608854.76,6589367050.79,600207.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,8972379.82,-,-,-,-,-,-,-,-,-,-,-,-,11643428.75,-,-,-,-,-,-,-,-,-,-,138767286.83,-,-,-,-,-,-,-,327887586.31,8327952509.66,-,1760331423.8,-,-,13959290.86,45235859.33,-,-,-,-,47530981765.7,2495919709.48,70232600327.17,-,-,-,39360437438.76,2191621006.08,-,368051922.6,394318.23,-,1888740806.72,1187113211.63,-,8972379.82,2241509305.86,55025998317.61,125258598644.78,5974411586.15,-,-,-,-,424454812.15,2669584187.39,31013653449.24,-,16458733.15,1084117657.03,-,1787227.1,-,6624450099.85,6637803489.12,59995323038.87,13570532414.97,6609687434.01,-,-,64341135.22,1554000000.0,22068960655.7,82064283694.57,8599343536.0,9652042524.55,-,1427713385.06,-,23647376004.83,-,42387384600.88,806930349.33,43194314950.21,125258598644.78,600208.SH
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,81139135.15,-,2073564.0,4922042.04,-,-,-,-,-,-,-,-,-,84411596.13,-,-,-,-,-,-,-,-,-,-,103301806.16,-,-,-,-,-,-,-,-,1791433881.67,-,-,-,83602917.36,1942322437.29,246068624.06,-,-,-,-,2360638922.1,175312651.63,6740559397.54,-,-,-,339106122.95,196740085.84,-,2774619502.16,383427813.45,-,296594683.62,247162917.55,94010439.09,81139135.15,63359781.23,5593705094.71,12334264492.25,2120821302.22,-,-,-,-,334560253.8,1211271878.02,158455066.52,-,81603214.09,120386006.44,-,-,-,107579071.26,55697560.78,4452314024.88,1528011522.5,-,-,-,144185811.22,-,1824606206.12,6276920231.0,1516736158.0,288024171.13,-,725923129.93,-,2938368982.5,-,5628403789.2,428940472.05,6057344261.25,12334264492.25,600210.SH
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,1257811.79,-,-,-,-,-,-,-,-,-,-,1277253.47,-,9944481.26,-,-,-,-,-,-,-,-,-,-,27512668.78,-,-,-,-,-,-,-,-,1469807787.12,-,950390467.88,-,2309606.02,436754760.83,12519318.82,-,-,-,-,94807424.46,29323509.83,3294996916.72,-,-,-,103737389.84,139067043.2,-,390822081.78,211432719.75,-,42139277.75,404227934.61,8876674.01,1257811.79,70296369.3,1362244193.23,4657241109.95,540366833.0,-,-,-,-,-,47051527.91,3566570.88,-,18751933.75,45283479.17,-,-,-,947649.71,380313.86,1250145746.01,-,-,-,-,13762177.14,-,42139277.75,1292285023.76,247937843.0,1266137335.79,-,125819278.99,-,1632066671.8,-,3343609681.92,21346404.27,3364956086.19,4657241109.95,600211.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,12281296.61,-,-,-,-,-,-,-,-,-,-,-,-,402429.83,-,-,-,-,-,-,-,-,-,-,14220805.56,-,-,-,-,2195363.25,-,-,-,52402528.78,-,-,-,-,221386476.31,9713022.15,-,-,-,-,84214518.86,2319784.11,415908039.99,-,-,-,-,-,-,67041518.43,382525.54,-,28015367.93,28384821.28,50588607.19,12281296.61,685712.43,170852083.21,586760123.2,16500000.0,-,-,-,-,55769118.88,165952201.5,4051345.0,-,14997091.42,8865402.06,-,-,-,5444020.05,-,419114657.39,-,-,-,-,987577.92,2115835.62,28015367.93,447130025.32,511697213.0,467828911.07,6211977.52,97172585.4,-,-946263897.65,-,136646789.34,2983308.54,139630097.88,586760123.2,600212.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,19834526.83,-,-,-,-,-,-,-,-,-,-,-,-,563425887.59,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97935464.33,51062741.96,-,-,-,130500.0,424283889.54,25518799.71,-,-,-,-,927771178.88,23537374.68,1913207793.59,-,-,-,-,-,-,365050097.4,2866555.24,-,273203859.67,37494321.71,663447509.63,19834526.83,153956438.69,1809914984.13,3723122777.72,-,-,-,-,-,-,244739708.73,115510281.52,-,16356354.15,64281001.9,-,-,-,1048126006.86,201832.35,1720339926.17,34000000.0,-,-,-,25747204.2,-,307203859.67,2027543785.84,465032880.0,336113702.39,-,232516440.0,-,748070124.33,-,1695578991.88,-,1695578991.88,3723122777.72,600215.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,91986824.77,-,-,-,-,-,-,-,-,-,-,-,-,193323183.42,-,-,-,-,-,-,-,-,-,-,608045566.32,-,-,-,-,-,-,-,-,21285169469.16,-,-,18145250.0,876437026.5,3412467845.0,1108180551.09,-,-,-,-,6350270186.31,87203595.22,34667573821.6,-,-,-,588136095.16,-,-,26011812672.66,1078996783.65,-,625033179.4,2335712119.54,-,91986824.77,206087565.33,30543555922.13,65211129743.73,7580166190.64,-,-,-,175853.13,743659916.71,2576176975.45,571407973.79,-,589495415.36,236278727.17,-,6107297.49,-,12105211.4,687577180.43,13460783801.0,320348486.11,-,-,-,16056700.74,-,945381665.51,14406165466.51,11708552848.0,15909903918.52,-,1805517018.5,-,16370290441.46,-,45771419868.35,5033544408.87,50804964277.22,65211129743.73,600219.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,13457569.75,-,-,-,-,-,-,-,-,-,-,-,-,3893612.76,-,-,-,-,-,-,-,-,-,-,13477856.9,-,-,-,-,-,-,-,36746418.0,361013533.75,-,-,-,307582008.56,86071854.52,70285854.66,-,-,-,-,543965010.23,8124684.26,1703861447.63,-,-,-,-,-,-,4893028368.07,153747487.33,-,62958079.37,373493009.64,-,13457569.75,-,5445960082.49,7149821530.12,306740000.0,-,-,-,-,157183505.97,525751570.94,143866789.16,-,22326406.4,47916628.22,-,55869942.39,-,9014871.49,307618163.6,1842377640.34,911500000.0,-,-,-,48846402.49,-,974458079.37,2816835719.71,418355802.0,573723996.84,2661712.3,266882040.47,-,2791807446.81,-,4016684580.42,316301229.99,4332985810.41,7149821530.12,600230.SH
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,522920623.8,-,7588285.45,27318040.72,-,-,-,-,-,-,-,22701780.55,-,554767002.12,-,-,-,-,-,-,-,-,-,-,244672591.59,-,-,-,-,4206860.27,-,-,-,8789865623.24,-,3078969657.08,-,-,1097543504.43,262048196.21,-,-,-,-,85479973.09,1362789050.64,15004383739.04,-,-,-,376876439.63,606991140.09,-,14949052534.8,1702802062.54,-,535787935.76,4532855151.74,338278169.21,522920623.8,174351991.47,25318103795.28,40322487534.32,3335604999.99,-,-,-,-,-,4073006740.72,1242920991.49,-,199996094.04,375074634.02,-,5149.13,-,666896485.7,73440008.19,11194798643.12,475378750.02,-,-,-,181525082.4,12400510.0,1011166685.78,12205965328.9,993148127.0,13068210238.62,136172.02,436321293.61,-,12584773792.59,-,27584971676.56,531550528.86,28116522205.42,40322487534.32,600233.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,5480738.98,-,-,11304892.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1465299912.6,1923970230.13,-,11888796.45,-,-,64818118.1,5226602.49,-,-,-,-,1069749518.91,66857078.42,3847224151.28,-,-,-,1028786137.37,3944303453.89,-,94573320.34,-,-,55256771.9,119340941.92,21974081.37,5480738.98,112105047.97,5716162572.44,9563386723.72,-,-,-,-,-,-,275549356.69,152357564.69,-,35333226.56,358612281.63,-,-,-,125771918.03,-,1160205294.29,1987967096.45,-,-,-,55256771.9,-,2043223868.35,3203429162.64,2054009302.0,3514676904.47,-,373672124.06,-,1515685966.85,-,5993890411.89,366067149.19,6359957561.08,9563386723.72,600246.SH
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,2966839.37,-,168757.44,204456.05,-,-,-,-,-,-,-,-,-,12797388.28,-,-,-,-,-,-,-,-,-,-,8608913.72,-,-,-,-,-,-,-,-,1209188555.04,-,204219035.21,-,3757600.4,110368998.56,21214317.68,-,-,-,-,200559291.44,4160181.2,1779357762.1,-,-,-,-,46412621.01,-,280608134.14,8087628.89,-,49959171.11,75482797.8,3405975.91,2966839.37,5766356.53,729055586.17,2508413348.27,65000000.0,-,-,-,-,-,191840232.93,47894228.76,-,1905144.94,6276081.96,-,8537790.48,-,701811.36,10697731.04,362211381.07,-,-,-,-,39854824.05,-,49959171.11,412170552.18,550000000.0,1184901870.95,-,245621848.75,-,129939669.67,-,2101637582.11,-5394786.02,2096242796.09,2508413348.27,600249.SH
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,48562582.01,-,-,-,-,-,-,-,858887.61,-,-,58407746.81,-,60942720.05,-,-,-,-,-,-,-,-,-,-,167595002.21,-,-,-,-,-,-,-,79174177.54,3580119678.67,-,609369474.48,-,13996752.12,873121677.5,99005445.07,9366788.13,873569833.12,-,-,768615385.99,25298222.19,6863666189.52,-,-,-,320233565.69,262983485.0,-,1646800286.22,124792777.01,-,223565370.17,490694247.0,320004109.06,48562582.01,146354020.29,4817941519.52,11681607709.04,1040592199.0,-,-,-,-,465328.8,555615833.75,39974547.27,-,44906027.04,69862730.39,127786.14,2388105.45,641047820.17,170500186.15,13819967.08,2588478537.62,637222873.26,-,-,-,31666709.5,10434750.06,860788243.43,3449266781.05,3468733704.0,14544932.79,-,737939995.89,-,2348338762.7,-,6472944949.16,1759395978.83,8232340927.99,11681607709.04,600252.SH
20230331,20230414,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50818254.71,-,-,-,-,-,-,-,-,-,-,55737673.51,-,-,-,-,-,-,-,17970000.0,727632780.25,-,-,-,53396230.4,472021385.32,37688438.35,-,-,-,-,432856150.36,53374111.69,1795385610.64,-,-,-,1091498.24,-,-,1090426091.25,354068889.45,-,113102993.91,86039308.96,-,-,18241790.64,1895350398.63,3690736009.27,530518776.52,-,-,612000.0,-,897357460.33,198336477.01,9314161.61,-,6838098.45,7074982.12,-,-,-,4458085.38,26958291.14,1721370177.79,123954427.76,-,-,-,53155707.57,-,237057421.67,1958427599.46,1806146955.0,1305054543.7,-,50421276.08,-,-1740704431.66,-,1402948343.12,329360066.69,1732308409.81,3690736009.27,600255.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,50529729.18,-,-,-,-,-,-,-,-,-,-,-,-,78102647.8,-,-,-,-,-,-,-,-,-,-,22947651.66,-,-,-,-,4590233.43,-,-,-,1240250973.05,-,-,-,163601619.26,449862132.24,396731236.45,-,-,-,-,3156484440.6,149724463.2,5619365823.91,-,-,-,857822322.84,1428827.31,-,369962096.17,807132360.12,-,571852574.4,992809468.83,-,50529729.18,69699783.3,3286885240.8,8906251064.71,1963828333.33,-,-,-,-,1105993069.3,246618800.87,198444983.18,-,63622365.76,60996913.35,3592109.59,1484924.15,298250677.16,225389293.91,182184609.69,4350406080.29,230000000.0,199943120.95,-,-,6412533.81,-,1001795695.35,5352201775.64,336435910.0,3394444449.11,7150042.65,21470180.73,-,-306679582.55,-,3446441917.49,107607371.58,3554049289.07,8906251064.71,600259.SH
20230331,20230425,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25605527.99,-,-,-,-,-,-,-,-,-,6424858.37,-,-,-,-,-,-,-,-,-,-,73516452.62,-,-,-,-,94499757.87,-,-,-,828878868.83,-,-,-,197344180.29,756153995.47,123068876.53,-,-,-,-,1110821008.0,44763219.54,3208623754.79,-,-,-,2266474.16,-,-,277843782.71,642801.88,-,212439156.3,82839443.47,5900.64,-,96489906.1,499505769.61,3708129524.4,-,-,-,-,-,307889994.41,692637640.47,648134327.79,-,21189162.61,18235208.07,-,-,-,100196805.57,8204539.04,1879548924.04,100000000.0,-,-,-,-,-,312439156.3,2191988080.34,170000000.0,403931070.93,10707314.67,498130310.11,-,322203121.97,-,1404665092.17,111476351.89,1516141444.06,3708129524.4,600262.SH
20230331,20230428,-,-,-,-,-,-,-,-,-,-,-,201961.69,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,900000.0,-,-,-,-,-,-,-,-,25105765.98,-,-,-,9553372.2,96383189.24,8454411.95,-,-,-,-,303299253.49,7181890.37,458792769.1,-,-,-,-,-,-,338074457.45,20675537.02,-,322384315.22,89519111.78,89365605.58,201961.69,-,542386628.33,1001179397.43,-,-,-,-,-,-,43011269.47,16058294.65,-,16001608.05,3066576.73,945213.44,1104960.5,262883785.66,3192750.08,-,349792616.16,-,-,-,-,10831380.53,7917213.64,322384315.22,672176931.38,129800000.0,467273395.9,1105387.54,13786380.32,-,-459321389.21,-,152750493.37,176251972.68,329002466.05,1001179397.43,600265.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,187791.27,-,-,-,-,-,-,-,-,-,-,107805746.02,-,-,-,-,-,-,-,-,-,-,-,-,40910967.76,-,-,-,-,-,-,-,54181014.0,896234775.29,-,-,-,17442141.83,3434208457.04,372815150.09,-,-,-,-,1387661302.86,39286910.26,6686541038.69,-,-,-,672433198.62,-,-,816336441.42,-,-,47772593.71,403580431.53,-,187791.27,101493594.94,2473243548.8,9159784587.49,475416668.05,-,-,-,-,147861941.49,3474164447.11,700121722.95,-,-,54616447.31,-,-,-,26316234.71,63388438.47,5122425011.66,335000000.0,-,-,-,6861625.95,-,382772593.71,5505197605.37,706111684.0,1366784927.77,-,221106681.3,-,463638177.11,-,2756806827.84,897780154.28,3654586982.12,9159784587.49,600268.SH
20230331,20230426,-,-,-,-,-,-,-,179241.63,-,-,-,15105891.91,-,1265978888.84,-,-,-,-,-,-,-,-,-,-,348366362.78,-,-,-,-,-,-,-,-,-,-,764085604.82,-,-,-,-,19920327.09,-,-,-,4338153687.77,-,837337454.42,-,-,806640763.64,172917485.82,-,43815299.6,-,-,3143341685.76,168781226.62,11389498351.93,-,-,-,1117147261.72,154207460.42,-,22147955249.53,965783182.37,-,3739018596.78,141273437.31,3609824.44,15105891.91,345611906.61,25954195747.86,37343694099.79,-,-,-,-,-,93017567.56,1460810257.79,1533318644.49,-,128073038.21,233620566.77,-,60526218.32,-,2319443703.01,3398675995.73,9650315378.9,896005000.0,3994161931.08,-,-,111793506.71,-,8629185527.86,18279500906.76,2335407014.0,1811616956.0,-,1742176713.38,-,11248469616.55,-,17211261602.75,1852931590.28,19064193193.03,37343694099.79,600269.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,59590466.25,-,1180299.73,91052.94,-,-,-,-,-,-,-,281961214.54,-,366551831.94,-,-,-,-,-,-,-,-,-,-,16640786.5,-,-,-,-,19764419.91,-,-,-,6317086919.51,-,1551478962.54,-,33045760.03,3816454369.03,2372264127.99,-,-,-,-,1817874878.09,175877818.82,16467240634.99,-,-,-,653577791.87,207747207.94,-,1395858983.4,-,-,245094032.46,2582867007.39,803944418.76,59590466.25,266842036.86,7448376974.77,23915617609.76,310081992.75,-,-,-,-,670316765.44,2086732569.55,1562845094.89,-,125668654.41,250847238.11,-,50972057.41,-,71977456.65,64463411.52,5562424250.43,43645466.67,-,-,-,59999096.09,2044991.66,288739499.13,5851163749.56,1852884638.0,813500412.93,-,974704528.27,-,10582334416.81,-,14389555088.28,3674898771.92,18064453860.2,23915617609.76,600271.SH
20230331,20230427,-,-,-,-,-,-,-,-,-,-,-,26127868.13,-,-,-,-,-,-,-,-,-,-,-,-,24630030.39,-,-,-,-,-,-,-,-,-,-,125716440.32,-,-,-,-,-,-,-,-,1360773123.25,-,-,-,83468218.11,224463261.22,280610649.25,-,-,-,-,557279468.32,33078145.55,3481641225.61,-,-,-,227629015.55,3251581.73,-,7142750443.02,710352007.26,-,336391996.84,1072002140.97,6437701.74,26127868.13,46326455.92,9272433774.41,12754075000.02,7000000.0,-,-,-,-,110228538.0,152917577.53,430207348.74,-,3434261.17,27302834.69,1900381.85,3643.29,828672718.67,527381565.48,25812440.92,2116380268.54,3234600967.0,-,-,-,12048892.65,427718.1,3570992963.84,5687373232.38,1186866283.0,3294662025.86,47940186.87,163843526.99,-,1001866781.21,-,5687391410.83,1379310356.81,7066701767.64,12754075000.02,600279.SH
20230331,20230429,-,-,-,-,-,-,-,2525652.13,-,-,-,23748653.46,-,194568126.11,1353251151.35,-,-,-,-,-,-,-,-,-,2196713927.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3271311773.93,-,4808439257.33,-,5216994.0,2105090034.08,36903570.16,1071078.36,748529278.55,-,-,1771339339.4,205366689.48,18306720366.67,-,-,-,948130238.57,1882377699.71,-,222604981.14,593965.8,-,562705909.63,389655422.34,-,23748653.46,97298996.72,7941916951.07,26248637317.74,150119166.65,-,-,-,-,49881214.34,12901225024.61,1402276472.74,-,230922455.35,37459663.32,-,-,-,34555254.29,536269118.75,15439532800.87,56720000.0,2800478166.69,-,-,28667415.24,247875774.91,3419904076.32,18859436877.19,970256000.0,1990040174.62,-,504044261.35,716902.0,3832647968.35,-,7304643215.92,84557224.63,7389200440.55,26248637317.74,600284.SH
20230331,20230426,-,-,-,-,-,-,-,-,-,-,-,13567676.37,-,65056458.33,-,-,-,-,-,-,-,-,40600547.11,-,408556992.09,-,-,-,-,-,-,-,-,-,-,43722030.04,-,-,-,-,-,-,-,67617756.61,1421283621.04,-,185368.04,-,215830850.85,211929867.87,24559224.03,-,-,-,-,491568347.25,39732949.27,2594575677.49,-,-,-,71690947.15,-,-,681397280.26,1784025.18,-,79425317.85,201303382.96,-,13567676.37,202293602.59,1896886469.7,4491462147.19,81502928.18,-,-,-,-,-,73459903.88,62200207.22,-,137948907.96,113375759.44,1327199.94,-,-,807666.03,47089693.93,1705555995.43,-,-,-,-,29336728.45,-,79425317.85,1784981313.28,567458992.0,313449841.51,-,283836250.36,-,1524929839.18,-,2698987708.12,7493125.79,2706480833.91,4491462147.19,600285.SH
20230331,20230429,-,-,-,-,-,-,-,-,-,-,-,6125784.33,-,-,672149928.71,-,-,-,-,-,-,-,-,-,245427285.14,-,-,-,-,-,-,-,-,-,-,165073037.83,-,-,-,-,-,-,-,191942203.72,1121481425.72,-,-,-,-,1624383719.63,273626667.95,-,-,-,-,3315908692.97,417043483.76,6971094501.75,-,-,-,28307458.16,4323293.94,-,7472774049.08,1349530176.04,-,292699124.35,614276534.48,36262380.99,6125784.33,91713572.39,10543243949.38,17514338451.13,2838432688.19,-,-,-,-,201868939.29,1667658702.77,184629348.16,-,94770305.26,126989937.73,-,3649191.95,-,1194394288.07,18203457.33,6596213582.05,608814759.84,-,-,-,101981898.55,1880965.32,901513884.19,7497727466.24,868968879.0,2398142315.17,-,495986180.73,-,6527468646.15,-,9634594520.08,382016464.81,10016610984.89,17514338451.13,600298.SH
